recording_id,attack_type,true_label,aasist,rawnet3,wav2vec2,wavlm,num_models_failed,num_models_correct,failed_models,correct_models
fake_common_voice_he_39592801,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39597100,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39597155,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39597178,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39597204,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39597814,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39597836,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39609230,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39609251,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39609281,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39609284,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39609444,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39625721,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39626011,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39626017,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39626070,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39642817,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39658837,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39666683,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39667003,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39667023,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39667030,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39667936,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39675868,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39676110,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39676124,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39677283,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39677289,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39686372,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39686384,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39686720,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39686758,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39752378,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753058,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753067,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753136,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753185,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753209,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753226,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753283,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753480,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753498,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753641,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753642,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753654,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39753767,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39755015,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39771198,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39771265,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39772257,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39778673,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39778692,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39785390,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39796052,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39814544,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39831236,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39831237,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39831344,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39838484,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39849006,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39849043,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39860888,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39869302,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39869315,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39869319,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39869330,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39869364,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39883421,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39883428,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39888979,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39890644,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39890653,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39891425,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39897640,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39897646,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39903462,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39925735,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39931078,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39934719,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39934778,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39939961,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39948410,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39960219,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39960253,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39960277,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39970493,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39971095,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39972316,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39972366,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_39972379,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_40039778,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_40072392,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_40612862,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_40909682,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_40972188,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_40977317,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_40978574,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_41486337,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_41605195,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_41605198,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_41616581,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_41616727,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_41896620,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_41984276,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_43313172,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_43454839,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_43498328,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
fake_common_voice_he_43512961,elevenlabs_fake,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2012295,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2026404,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2032796,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2033951,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2046894,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2056016,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2056936,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2057461,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2059046,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2063944,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2067176,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2079317,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2088481,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2104646,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2122598,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2128981,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2151689,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2157363,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2170706,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2175810,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2201390,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2216548,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2234860,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2245557,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2249327,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2256417,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2269185,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2277259,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2278997,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2279360,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2281205,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2301225,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2318265,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2344617,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2345757,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2365561,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2369117,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2373865,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2374072,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2381678,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2386051,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2402209,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2406843,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2407553,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2437758,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2444560,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2457024,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2478083,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2480378,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2486804,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2489588,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2489896,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2502088,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2505094,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2511593,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2530463,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2555820,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2556630,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2605368,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2611919,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2615683,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2620532,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2636820,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2650606,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2653525,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2706304,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2709773,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2717822,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2720817,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2722990,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2725396,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2737358,neural_vocoder_autoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2009404,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2019677,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2042560,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2055335,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2058149,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2088167,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2089586,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2093756,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2098119,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2130997,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2132968,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2133673,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2134571,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2154175,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2161327,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2163067,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2178224,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2179265,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2180351,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2182123,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2193783,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2203869,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2209680,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2217278,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2229261,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2233320,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2235130,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2245375,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2247513,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2265513,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2269646,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2272728,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2285808,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2286959,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2299666,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2326054,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2332088,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2355789,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2361147,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2368871,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
DF_E_2375562,neural_vocoder_nonautoregressive,1,False,False,False,False,0,4,,"aasist, rawnet3, wav2vec2, wavlm"
